,director_name,director_facebook_likes,actor_name,actor_facbook_likes,movie_title,title_year,movie_facebook_likes,num_voted_users,cast_total_facebook_likes,movie_imdb_link,language,country,content_rating,imdb_score,aspect_ratio,Release.Date.new,release.year.new,budget.adjusted,domestic.gross.adjusted,worldwide.new.adjusted,genreLabelName
3429,Kevin Reynolds,58,Henry Cavill,15000,TheCountofMonteCristo,2002,0,104991,17152,http://www.imdb.com/title/tt0245844/?ref_=fn_tt_tt_1,English,UK,PG-13,7.7,1.85,2002-01-25 00:00:00,2002,64158684.51,86980095.4,120921621,Drama
3430,Kevin Reynolds,58,James Frain,1000,TheCountofMonteCristo,2002,0,104991,17152,http://www.imdb.com/title/tt0245844/?ref_=fn_tt_tt_1,English,UK,PG-13,7.7,1.85,2002-01-25 00:00:00,2002,64158684.51,86980095.4,120921621,Drama
3431,Kevin Reynolds,58,Michael Wincott,720,TheCountofMonteCristo,2002,0,104991,17152,http://www.imdb.com/title/tt0245844/?ref_=fn_tt_tt_1,English,UK,PG-13,7.7,1.85,2002-01-25 00:00:00,2002,64158684.51,86980095.4,120921621,Drama
3432,Brad Furman,65,Matthew McConaughey,11000,TheLincolnLawyer,2011,25000,173848,13943,http://www.imdb.com/title/tt1189340/?ref_=fn_tt_tt_1,English,USA,R,7.3,2.35,2011-03-18 00:00:00,2011,48321251.64,70076928.77,105273990.7,Thriller Drama
3433,Brad Furman,65,Margarita Levieva,980,TheLincolnLawyer,2011,25000,173848,13943,http://www.imdb.com/title/tt1189340/?ref_=fn_tt_tt_1,English,USA,R,7.3,2.35,2011-03-18 00:00:00,2011,48321251.64,70076928.77,105273990.7,Thriller Drama
3434,Brad Furman,65,Frances Fisher,638,TheLincolnLawyer,2011,25000,173848,13943,http://www.imdb.com/title/tt1189340/?ref_=fn_tt_tt_1,English,USA,R,7.3,2.35,2011-03-18 00:00:00,2011,48321251.64,70076928.77,105273990.7,Thriller Drama
3435,Jaume Collet-Serra,174,Liam Neeson,14000,Unknown,2011,29000,210542,17152,http://www.imdb.com/title/tt1401152/?ref_=fn_tt_tt_1,English,UK,PG-13,6.9,2.35,2011-02-18 00:00:00,2011,48321251.64,76935160.39,164440943.7,Thriller Drama
3436,Jaume Collet-Serra,174,Frank Langella,903,Unknown,2011,29000,210542,17152,http://www.imdb.com/title/tt1401152/?ref_=fn_tt_tt_1,English,UK,PG-13,6.9,2.35,2011-02-18 00:00:00,2011,48321251.64,76935160.39,164440943.7,Thriller Drama
3437,Jaume Collet-Serra,174,Aidan Quinn,767,Unknown,2011,29000,210542,17152,http://www.imdb.com/title/tt1401152/?ref_=fn_tt_tt_1,English,UK,PG-13,6.9,2.35,2011-02-18 00:00:00,2011,48321251.64,76935160.39,164440943.7,Thriller Drama
3438,Christopher Nolan,22000,Christian Bale,23000,ThePrestige,2006,49000,844052,63986,http://www.imdb.com/title/tt0482571/?ref_=fn_tt_tt_1,English,USA,PG-13,8.5,2.35,2006-10-20 00:00:00,2006,56563550.39,75073818.12,147641282.7,Thriller Drama
3439,Christopher Nolan,22000,Hugh Jackman,20000,ThePrestige,2006,49000,844052,63986,http://www.imdb.com/title/tt0482571/?ref_=fn_tt_tt_1,English,USA,PG-13,8.5,2.35,2006-10-20 00:00:00,2006,56563550.39,75073818.12,147641282.7,Thriller Drama
3440,Christopher Nolan,22000,Scarlett Johansson,19000,ThePrestige,2006,49000,844052,63986,http://www.imdb.com/title/tt0482571/?ref_=fn_tt_tt_1,English,USA,PG-13,8.5,2.35,2006-10-20 00:00:00,2006,56563550.39,75073818.12,147641282.7,Thriller Drama
3441,Sean Anders,51,Kevin Spacey,18000,HorribleBosses,2014,12000,114294,30571,http://www.imdb.com/title/tt2170439/?ref_=fn_tt_tt_1,English,USA,R,6.3,2.35,2014-11-26 00:00:00,2014,43964190.72,59841151.47,116445047,Comedy
3442,Sean Anders,51,Christoph Waltz,11000,HorribleBosses,2014,12000,114294,30571,http://www.imdb.com/title/tt2170439/?ref_=fn_tt_tt_1,English,USA,R,6.3,2.35,2014-11-26 00:00:00,2014,43964190.72,59841151.47,116445047,Comedy
3443,Sean Anders,51,Lindsay Sloane,465,HorribleBosses,2014,12000,114294,30571,http://www.imdb.com/title/tt2170439/?ref_=fn_tt_tt_1,English,USA,R,6.3,2.35,2014-11-26 00:00:00,2014,43964190.72,59841151.47,116445047,Comedy
3444,Mel Gibson,0,Rudy Youngblood,708,Apocalypto,2006,14000,236000,848,http://www.imdb.com/title/tt0472043/?ref_=fn_tt_tt_1,Maya,USA,R,7.8,1.85,2006-12-08 00:00:00,2006,56563550.39,71929936.8,171150375.4,Action Adventure
3445,Mel Gibson,0,Dalia HernÃ¡ndez,78,Apocalypto,2006,14000,236000,848,http://www.imdb.com/title/tt0472043/?ref_=fn_tt_tt_1,Maya,USA,R,7.8,1.85,2006-12-08 00:00:00,2006,56563550.39,71929936.8,171150375.4,Action Adventure
3446,Mel Gibson,0,Jonathan Brewer,19,Apocalypto,2006,14000,236000,848,http://www.imdb.com/title/tt0472043/?ref_=fn_tt_tt_1,Maya,USA,R,7.8,1.85,2006-12-08 00:00:00,2006,56563550.39,71929936.8,171150375.4,Action Adventure
3447,John Glen,46,Joe Don Baker,387,TheLivingDaylights,1987,0,69457,1233,http://www.imdb.com/title/tt0093428/?ref_=fn_tt_tt_1,English,UK,PG,6.7,2.35,1987-07-31 00:00:00,1987,102908419.9,131684186.9,491902247.3,Action Adventure
3448,John Glen,46,Desmond Llewelyn,244,TheLivingDaylights,1987,0,69457,1233,http://www.imdb.com/title/tt0093428/?ref_=fn_tt_tt_1,English,UK,PG,6.7,2.35,1987-07-31 00:00:00,1987,102908419.9,131684186.9,491902247.3,Action Adventure
3449,John Glen,46,Art Malik,162,TheLivingDaylights,1987,0,69457,1233,http://www.imdb.com/title/tt0093428/?ref_=fn_tt_tt_1,English,UK,PG,6.7,2.35,1987-07-31 00:00:00,1987,102908419.9,131684186.9,491902247.3,Action Adventure
3450,NimrÃ_d Antal,190,Topher Grace,2000,Predators,2010,17000,171418,4243,http://www.imdb.com/title/tt1424381/?ref_=fn_tt_tt_1,English,USA,R,6.4,2.35,2010-07-09 00:00:00,2010,49867531.69,64828648.92,158621623.2,Action Adventure
3451,NimrÃ_d Antal,190,Alice Braga,1000,Predators,2010,17000,171418,4243,http://www.imdb.com/title/tt1424381/?ref_=fn_tt_tt_1,English,USA,R,6.4,2.35,2010-07-09 00:00:00,2010,49867531.69,64828648.92,158621623.2,Action Adventure
3452,NimrÃ_d Antal,190,Derek Mears,520,Predators,2010,17000,171418,4243,http://www.imdb.com/title/tt1424381/?ref_=fn_tt_tt_1,English,USA,R,6.4,2.35,2010-07-09 00:00:00,2010,49867531.69,64828648.92,158621623.2,Action Adventure
3453,Ivan Reitman,425,Brian Dennehy,954,LegalEagles,1986,263,7900,2179,http://www.imdb.com/title/tt0091396/?ref_=fn_tt_tt_1,English,USA,PG,5.9,2.35,1986-06-18 00:00:00,1986,106201489.4,132357830.3,132357830.3,Comedy
3454,Ivan Reitman,425,Debra Winger,568,LegalEagles,1986,263,7900,2179,http://www.imdb.com/title/tt0091396/?ref_=fn_tt_tt_1,English,USA,PG,5.9,2.35,1986-06-18 00:00:00,1986,106201489.4,132357830.3,132357830.3,Comedy
3455,Ivan Reitman,425,Roscoe Lee Browne,204,LegalEagles,1986,263,7900,2179,http://www.imdb.com/title/tt0091396/?ref_=fn_tt_tt_1,English,USA,PG,5.9,2.35,1986-06-18 00:00:00,1986,106201489.4,132357830.3,132357830.3,Comedy
3456,David Koepp,192,Johnny Depp,40000,SecretWindow,2004,0,147504,41293,http://www.imdb.com/title/tt0363988/?ref_=fn_tt_tt_1,English,USA,PG-13,6.6,2.35,2004-03-12 00:00:00,2004,60241538.69,72226639.5,138723539.1,Thriller Drama
3457,David Koepp,192,Charles S. Dutton,534,SecretWindow,2004,0,147504,41293,http://www.imdb.com/title/tt0363988/?ref_=fn_tt_tt_1,English,USA,PG-13,6.6,2.35,2004-03-12 00:00:00,2004,60241538.69,72226639.5,138723539.1,Thriller Drama
3458,David Koepp,192,Timothy Hutton,501,SecretWindow,2004,0,147504,41293,http://www.imdb.com/title/tt0363988/?ref_=fn_tt_tt_1,English,USA,PG-13,6.6,2.35,2004-03-12 00:00:00,2004,60241538.69,72226639.5,138723539.1,Thriller Drama
3459,Alejandro Agresti,18,Keanu Reeves,18000,TheLakeHouse,2006,0,114321,18693,http://www.imdb.com/title/tt0410297/?ref_=fn_tt_tt_1,English,USA,PG,6.8,2.35,2006-06-16 00:00:00,2006,56563550.39,73999421.77,162379969.3,Romance Drama
3460,Alejandro Agresti,18,Dylan Walsh,426,TheLakeHouse,2006,0,114321,18693,http://www.imdb.com/title/tt0410297/?ref_=fn_tt_tt_1,English,USA,PG,6.8,2.35,2006-06-16 00:00:00,2006,56563550.39,73999421.77,162379969.3,Romance Drama
3461,Alejandro Agresti,18,Ebon Moss-Bachrach,211,TheLakeHouse,2006,0,114321,18693,http://www.imdb.com/title/tt0410297/?ref_=fn_tt_tt_1,English,USA,PG,6.8,2.35,2006-06-16 00:00:00,2006,56563550.39,73999421.77,162379969.3,Romance Drama
3462,Iain Softley,34,Gena Rowlands,545,TheSkeletonKey,2005,0,87447,1274,http://www.imdb.com/title/tt0397101/?ref_=fn_tt_tt_1,English,USA,PG-13,6.5,2.35,2005-08-12 00:00:00,2005,58373584.01,69913625.65,134634173.8,Thriller Horror
3463,Iain Softley,34,Deneen Tyler,351,TheSkeletonKey,2005,0,87447,1274,http://www.imdb.com/title/tt0397101/?ref_=fn_tt_tt_1,English,USA,PG-13,6.5,2.35,2005-08-12 00:00:00,2005,58373584.01,69913625.65,134634173.8,Thriller Horror
3464,Iain Softley,34,Joy Bryant,280,TheSkeletonKey,2005,0,87447,1274,http://www.imdb.com/title/tt0397101/?ref_=fn_tt_tt_1,English,USA,PG-13,6.5,2.35,2005-08-12 00:00:00,2005,58373584.01,69913625.65,134634173.8,Thriller Horror
3465,Peter Hedges,54,Jennifer Garner,3000,TheOddLifeofTimothyGreen,2012,11000,37398,9069,http://www.imdb.com/title/tt1462769/?ref_=fn_tt_tt_1,English,USA,PG,6.6,1.85,2012-08-15 00:00:00,2012,46822918.26,60698246.27,64673171.39,Family
3466,Peter Hedges,54,Odeya Rush,2000,TheOddLifeofTimothyGreen,2012,11000,37398,9069,http://www.imdb.com/title/tt1462769/?ref_=fn_tt_tt_1,English,USA,PG,6.6,1.85,2012-08-15 00:00:00,2012,46822918.26,60698246.27,64673171.39,Family
3467,Peter Hedges,54,Common,988,TheOddLifeofTimothyGreen,2012,11000,37398,9069,http://www.imdb.com/title/tt1462769/?ref_=fn_tt_tt_1,English,USA,PG,6.6,1.85,2012-08-15 00:00:00,2012,46822918.26,60698246.27,64673171.39,Family
3468,Paul Weiland,10,Busy Philipps,1000,MadeofHonor,2008,3000,54421,4298,http://www.imdb.com/title/tt0866439/?ref_=fn_tt_tt_1,English,USA,PG-13,5.8,2.35,2008-05-02 00:00:00,2008,53110118.08,61093543.39,141470401.4,Comedy
3469,Paul Weiland,10,Beau Garrett,689,MadeofHonor,2008,3000,54421,4298,http://www.imdb.com/title/tt0866439/?ref_=fn_tt_tt_1,English,USA,PG-13,5.8,2.35,2008-05-02 00:00:00,2008,53110118.08,61093543.39,141470401.4,Comedy
3470,Paul Weiland,10,Kevin Sussman,681,MadeofHonor,2008,3000,54421,4298,http://www.imdb.com/title/tt0866439/?ref_=fn_tt_tt_1,English,USA,PG-13,5.8,2.35,2008-05-02 00:00:00,2008,53110118.08,61093543.39,141470401.4,Comedy
3471,Clint Eastwood,16000,Johnny Cannizzaro,880,JerseyBoys,2014,16000,25465,2281,http://www.imdb.com/title/tt1742044/?ref_=fn_tt_tt_1,English,USA,R,6.9,2.35,2014-06-20 00:00:00,2014,43964190.72,51709596.31,71752562.01,Romance Drama
3472,Clint Eastwood,16000,Steve Schirripa,413,JerseyBoys,2014,16000,25465,2281,http://www.imdb.com/title/tt1742044/?ref_=fn_tt_tt_1,English,USA,R,6.9,2.35,2014-06-20 00:00:00,2014,43964190.72,51709596.31,71752562.01,Romance Drama
3473,Clint Eastwood,16000,Scott Vance,235,JerseyBoys,2014,16000,25465,2281,http://www.imdb.com/title/tt1742044/?ref_=fn_tt_tt_1,English,USA,R,6.9,2.35,2014-06-20 00:00:00,2014,43964190.72,51709596.31,71752562.01,Romance Drama
3474,Francis Ford Coppola,0,Matt Damon,13000,TheRainmaker,1997,0,46221,16762,http://www.imdb.com/title/tt0119978/?ref_=fn_tt_tt_1,English,USA,PG-13,7.1,2.35,1997-11-21 00:00:00,1997,75102421,86211512.91,86211512.91,Thriller Drama
3475,Francis Ford Coppola,0,Dean Stockwell,936,TheRainmaker,1997,0,46221,16762,http://www.imdb.com/title/tt0119978/?ref_=fn_tt_tt_1,English,USA,PG-13,7.1,2.35,1997-11-21 00:00:00,1997,75102421,86211512.91,86211512.91,Thriller Drama
3476,Francis Ford Coppola,0,Virginia Madsen,912,TheRainmaker,1997,0,46221,16762,http://www.imdb.com/title/tt0119978/?ref_=fn_tt_tt_1,English,USA,PG-13,7.1,2.35,1997-11-21 00:00:00,1997,75102421,86211512.91,86211512.91,Thriller Drama
3477,Mathieu Kassovitz,326,Robert Downey Jr.,21000,Gothika,2003,0,89557,22318,http://www.imdb.com/title/tt0348836/?ref_=fn_tt_tt_1,English,USA,R,5.8,1.85,2003-11-21 00:00:00,2003,62169267.93,92613664.13,219900179.6,Thriller Horror
3478,Mathieu Kassovitz,326,Charles S. Dutton,534,Gothika,2003,0,89557,22318,http://www.imdb.com/title/tt0348836/?ref_=fn_tt_tt_1,English,USA,R,5.8,1.85,2003-11-21 00:00:00,2003,62169267.93,92613664.13,219900179.6,Thriller Horror
3479,Mathieu Kassovitz,326,Bernard Hill,416,Gothika,2003,0,89557,22318,http://www.imdb.com/title/tt0348836/?ref_=fn_tt_tt_1,English,USA,R,5.8,1.85,2003-11-21 00:00:00,2003,62169267.93,92613664.13,219900179.6,Thriller Horror
3480,Steven Spielberg,14000,Anthony Hopkins,12000,Amistad,1997,0,56509,37570,http://www.imdb.com/title/tt0118607/?ref_=fn_tt_tt_1,English,USA,R,7.2,1.85,1997-12-12 00:00:00,1997,75102421,83011817.45,109368184.1,Romance Drama
3481,Steven Spielberg,14000,Morgan Freeman,11000,Amistad,1997,0,56509,37570,http://www.imdb.com/title/tt0118607/?ref_=fn_tt_tt_1,English,USA,R,7.2,1.85,1997-12-12 00:00:00,1997,75102421,83011817.45,109368184.1,Romance Drama
3482,Steven Spielberg,14000,Matthew McConaughey,11000,Amistad,1997,0,56509,37570,http://www.imdb.com/title/tt0118607/?ref_=fn_tt_tt_1,English,USA,R,7.2,1.85,1997-12-12 00:00:00,1997,75102421,83011817.45,109368184.1,Romance Drama
3483,John McTiernan,323,Lorraine Bracco,472,MedicineMan,1992,694,17443,519,http://www.imdb.com/title/tt0104839/?ref_=fn_tt_tt_1,English,USA,PG-13,6,2.35,1992-02-07 00:00:00,1992,87912862.99,98788211.62,98788211.62,Drama
3484,John McTiernan,323,JosÃ© Wilker,47,MedicineMan,1992,694,17443,519,http://www.imdb.com/title/tt0104839/?ref_=fn_tt_tt_1,English,USA,PG-13,6,2.35,1992-02-07 00:00:00,1992,87912862.99,98788211.62,98788211.62,Drama
3485,John McTiernan,323,Sean Connery,0,MedicineMan,1992,694,17443,519,http://www.imdb.com/title/tt0104839/?ref_=fn_tt_tt_1,English,USA,PG-13,6,2.35,1992-02-07 00:00:00,1992,87912862.99,98788211.62,98788211.62,Drama
3486,Colin Strause,25,Sam Trammell,1000,AliensvsPredatorRequiem,2007,0,92789,4324,http://www.imdb.com/title/tt0758730/?ref_=fn_tt_tt_1,English,USA,R,4.7,2.35,2007-12-25 00:00:00,2007,54809641.85,57272055.45,176602823.9,Thriller Action
3487,Colin Strause,25,Johnny Lewis,741,AliensvsPredatorRequiem,2007,0,92789,4324,http://www.imdb.com/title/tt0758730/?ref_=fn_tt_tt_1,English,USA,R,4.7,2.35,2007-12-25 00:00:00,2007,54809641.85,57272055.45,176602823.9,Thriller Action
3488,Colin Strause,25,Ian Whyte,473,AliensvsPredatorRequiem,2007,0,92789,4324,http://www.imdb.com/title/tt0758730/?ref_=fn_tt_tt_1,English,USA,R,4.7,2.35,2007-12-25 00:00:00,2007,54809641.85,57272055.45,176602823.9,Thriller Action
3489,Donald Petrie,80,Macaulay Culkin,3000,RihieRih,1994,0,49612,4634,http://www.imdb.com/title/tt0110989/?ref_=fn_tt_tt_1,English,USA,PG,5.2,1.85,1994-12-21 00:00:00,1994,82545429.01,78599253.98,78599253.98,Comedy
3490,Donald Petrie,80,John Larroquette,450,RihieRih,1994,0,49612,4634,http://www.imdb.com/title/tt0110989/?ref_=fn_tt_tt_1,English,USA,PG,5.2,1.85,1994-12-21 00:00:00,1994,82545429.01,78599253.98,78599253.98,Comedy
3491,Donald Petrie,80,Jonathan Hyde,287,RihieRih,1994,0,49612,4634,http://www.imdb.com/title/tt0110989/?ref_=fn_tt_tt_1,English,USA,PG,5.2,1.85,1994-12-21 00:00:00,1994,82545429.01,78599253.98,78599253.98,Comedy
3492,Joan Chen,643,J.K. Simmons,24000,AutumninNewYork,2000,0,20201,26938,http://www.imdb.com/title/tt0174480/?ref_=fn_tt_tt_1,English,USA,PG-13,5.5,1.85,2000-08-11 00:00:00,2000,68330538.81,64491952.92,154969705.7,Romance Drama
3493,Joan Chen,643,Sam Trammell,1000,AutumninNewYork,2000,0,20201,26938,http://www.imdb.com/title/tt0174480/?ref_=fn_tt_tt_1,English,USA,PG-13,5.5,1.85,2000-08-11 00:00:00,2000,68330538.81,64491952.92,154969705.7,Romance Drama
3494,Joan Chen,643,Elaine Stritch,586,AutumninNewYork,2000,0,20201,26938,http://www.imdb.com/title/tt0174480/?ref_=fn_tt_tt_1,English,USA,PG-13,5.5,1.85,2000-08-11 00:00:00,2000,68330538.81,64491952.92,154969705.7,Romance Drama
3495,Marc Lawrence,30,Brad Garrett,799,MusicandLyrics,2007,0,81334,2787,http://www.imdb.com/title/tt0758766/?ref_=fn_tt_tt_1,English,USA,PG-13,6.5,1.85,2007-02-14 00:00:00,2007,54809641.85,69296637.27,200466752.9,Comedy
3496,Marc Lawrence,30,Scott Porter,690,MusicandLyrics,2007,0,81334,2787,http://www.imdb.com/title/tt0758766/?ref_=fn_tt_tt_1,English,USA,PG-13,6.5,1.85,2007-02-14 00:00:00,2007,54809641.85,69296637.27,200466752.9,Comedy
3497,Marc Lawrence,30,Haley Bennett,664,MusicandLyrics,2007,0,81334,2787,http://www.imdb.com/title/tt0758766/?ref_=fn_tt_tt_1,English,USA,PG-13,6.5,1.85,2007-02-14 00:00:00,2007,54809641.85,69296637.27,200466752.9,Comedy
3498,Greg Mottola,99,Bobby Lee,176,Paul,2011,42000,192462,390,http://www.imdb.com/title/tt1092026/?ref_=fn_tt_tt_1,English,USA,R,7,2.35,2011-03-18 00:00:00,2011,48321251.64,45196008.25,122206989.5,Comedy
3499,Greg Mottola,99,Nelson Ascencio,61,Paul,2011,42000,192462,390,http://www.imdb.com/title/tt1092026/?ref_=fn_tt_tt_1,English,USA,R,7,2.35,2011-03-18 00:00:00,2011,48321251.64,45196008.25,122206989.5,Comedy
3500,Greg Mottola,99,Jeremy Owen,57,Paul,2011,42000,192462,390,http://www.imdb.com/title/tt1092026/?ref_=fn_tt_tt_1,English,USA,R,7,2.35,2011-03-18 00:00:00,2011,48321251.64,45196008.25,122206989.5,Comedy
3501,Anne Fletcher,98,Miriam Margolyes,405,TheGuiltTrip,2012,0,30394,1070,http://www.imdb.com/title/tt1694020/?ref_=fn_tt_tt_1,English,USA,PG-13,5.8,2.35,2012-12-19 00:00:00,2012,46822918.26,43468307.84,48338428.63,Romance Drama
3502,Anne Fletcher,98,Tom Virtue,358,TheGuiltTrip,2012,0,30394,1070,http://www.imdb.com/title/tt1694020/?ref_=fn_tt_tt_1,English,USA,PG-13,5.8,2.35,2012-12-19 00:00:00,2012,46822918.26,43468307.84,48338428.63,Romance Drama
3503,Anne Fletcher,98,Julene Renee,78,TheGuiltTrip,2012,0,30394,1070,http://www.imdb.com/title/tt1694020/?ref_=fn_tt_tt_1,English,USA,PG-13,5.8,2.35,2012-12-19 00:00:00,2012,46822918.26,43468307.84,48338428.63,Romance Drama
3504,Wes Craven,0,Alison Brie,2000,Scream,2011,26000,104119,4486,http://www.imdb.com/title/tt1262416/?ref_=fn_tt_tt_1,English,USA,R,6.2,2.35,2000-02-04 00:00:00,2000,68330538.81,152271319,276462073.3,Thriller Horror
3505,Wes Craven,0,Aimee Teegarden,741,Scream,2011,26000,104119,4486,http://www.imdb.com/title/tt1262416/?ref_=fn_tt_tt_1,English,USA,R,6.2,2.35,2000-02-04 00:00:00,2000,68330538.81,152271319,276462073.3,Thriller Horror
3506,Wes Craven,0,Shenae Grimes-Beech,686,Scream,2011,26000,104119,4486,http://www.imdb.com/title/tt1262416/?ref_=fn_tt_tt_1,English,USA,R,6.2,2.35,2000-02-04 00:00:00,2000,68330538.81,152271319,276462073.3,Thriller Horror
3507,Joel Schumacher,541,Nicolas Cage,12000,MM,1999,0,104564,12970,http://www.imdb.com/title/tt0134273/?ref_=fn_tt_tt_1,English,Germany,R,6.5,2.35,1999-02-26 00:00:00,1999,70517116.05,64247160.72,169944180,Thriller Drama
3508,Joel Schumacher,541,Chris Bauer,638,MM,1999,0,104564,12970,http://www.imdb.com/title/tt0134273/?ref_=fn_tt_tt_1,English,Germany,R,6.5,2.35,1999-02-26 00:00:00,1999,70517116.05,64247160.72,169944180,Thriller Drama
3509,Joel Schumacher,541,Anthony Heald,173,MM,1999,0,104564,12970,http://www.imdb.com/title/tt0134273/?ref_=fn_tt_tt_1,English,Germany,R,6.5,2.35,1999-02-26 00:00:00,1999,70517116.05,64247160.72,169944180,Thriller Drama
3510,Oliver Stone,0,Michael Wincott,721,TheDoors,1991,0,68159,3044,http://www.imdb.com/title/tt0101761/?ref_=fn_tt_tt_1,English,USA,R,7.2,2.35,1991-03-01 00:00:00,1991,90726074.6,78062740.05,78062740.05,Romance Drama
3511,Oliver Stone,0,Kevin Dillon,576,TheDoors,1991,0,68159,3044,http://www.imdb.com/title/tt0101761/?ref_=fn_tt_tt_1,English,USA,R,7.2,2.35,1991-03-01 00:00:00,1991,90726074.6,78062740.05,78062740.05,Romance Drama
3512,Oliver Stone,0,Kathleen Quinlan,551,TheDoors,1991,0,68159,3044,http://www.imdb.com/title/tt0101761/?ref_=fn_tt_tt_1,English,USA,R,7.2,2.35,1991-03-01 00:00:00,1991,90726074.6,78062740.05,78062740.05,Romance Drama
3513,Jake Kasdan,52,James Wilcox,683,SexTape,2014,0,84382,1488,http://www.imdb.com/title/tt1956620/?ref_=fn_tt_tt_1,English,USA,R,5.1,1.85,2014-07-18 00:00:00,2014,43964190.72,42363314.95,138563598.4,Comedy
3514,Jake Kasdan,52,Randall Park,392,SexTape,2014,0,84382,1488,http://www.imdb.com/title/tt1956620/?ref_=fn_tt_tt_1,English,USA,R,5.1,1.85,2014-07-18 00:00:00,2014,43964190.72,42363314.95,138563598.4,Comedy
3515,Jake Kasdan,52,Nat Faxon,214,SexTape,2014,0,84382,1488,http://www.imdb.com/title/tt1956620/?ref_=fn_tt_tt_1,English,USA,R,5.1,1.85,2014-07-18 00:00:00,2014,43964190.72,42363314.95,138563598.4,Comedy
3516,Diane Keaton,0,Adam Arkin,374,HangingUp,2000,390,10132,1238,http://www.imdb.com/title/tt0162983/?ref_=fn_tt_tt_1,English,Germany,PG-13,4.7,1.85,2000-02-18 00:00:00,2000,68330538.81,61562243.49,88603736.48,Romance Drama
3517,Diane Keaton,0,Celia Weston,258,HangingUp,2000,390,10132,1238,http://www.imdb.com/title/tt0162983/?ref_=fn_tt_tt_1,English,Germany,PG-13,4.7,1.85,2000-02-18 00:00:00,2000,68330538.81,61562243.49,88603736.48,Romance Drama
3518,Diane Keaton,0,Jesse James,235,HangingUp,2000,390,10132,1238,http://www.imdb.com/title/tt0162983/?ref_=fn_tt_tt_1,English,Germany,PG-13,4.7,1.85,2000-02-18 00:00:00,2000,68330538.81,61562243.49,88603736.48,Romance Drama
3519,Steven Quale,77,Emma Bell,702,FinalDestination,2011,20000,83788,3074,http://www.imdb.com/title/tt1622979/?ref_=fn_tt_tt_1,English,USA,R,5.9,2.35,2011-08-12 00:00:00,2011,48321251.64,51447205.36,187258337.8,Horror
3520,Steven Quale,77,Jacqueline MacInnes Wood,682,FinalDestination,2011,20000,83788,3074,http://www.imdb.com/title/tt1622979/?ref_=fn_tt_tt_1,English,USA,R,5.9,2.35,2011-08-12 00:00:00,2011,48321251.64,51447205.36,187258337.8,Horror
3521,Steven Quale,77,Courtney B. Vance,495,FinalDestination,2011,20000,83788,3074,http://www.imdb.com/title/tt1622979/?ref_=fn_tt_tt_1,English,USA,R,5.9,2.35,2011-08-12 00:00:00,2011,48321251.64,51447205.36,187258337.8,Horror
3522,Kelly Makin,6,Jeanne Tripplehorn,711,MickeyBlueEyes,1999,445,29968,2913,http://www.imdb.com/title/tt0130121/?ref_=fn_tt_tt_1,English,UK,PG-13,5.8,1.85,1999-08-20 00:00:00,1999,70517116.05,59700393.37,94958951.39,Comedy
3523,Kelly Makin,6,Burt Young,683,MickeyBlueEyes,1999,445,29968,2913,http://www.imdb.com/title/tt0130121/?ref_=fn_tt_tt_1,English,UK,PG-13,5.8,1.85,1999-08-20 00:00:00,1999,70517116.05,59700393.37,94958951.39,Comedy
3524,Kelly Makin,6,Vincent Pastore,584,MickeyBlueEyes,1999,445,29968,2913,http://www.imdb.com/title/tt0130121/?ref_=fn_tt_tt_1,English,UK,PG-13,5.8,1.85,1999-08-20 00:00:00,1999,70517116.05,59700393.37,94958951.39,Comedy
3525,Bobby Farrelly,101,Jimmy Fallon,787,FeverPitch,2005,0,36223,1827,http://www.imdb.com/title/tt0332047/?ref_=fn_tt_tt_1,English,USA,PG-13,6.2,2.35,2005-04-08 00:00:00,2005,58373584.01,61395977.01,73070693.81,Romance Drama
3526,Bobby Farrelly,101,KaDee Strickland,299,FeverPitch,2005,0,36223,1827,http://www.imdb.com/title/tt0332047/?ref_=fn_tt_tt_1,English,USA,PG-13,6.2,2.35,2005-04-08 00:00:00,2005,58373584.01,61395977.01,73070693.81,Romance Drama
